Scraped_Time,Scraped_Date,SKU,Product_Name,Slug,Product_Variant,Size,Price,Description,Ingredients,Rating,Reviews,Availability
 21:23:25,02/13/2023,SKU-902410,Blackdog Vitalitae Calming,vitalitae-calming,Blackdog Vitalitae Calming 5x150g,5x150g,31.35,"Stress and anxiety can really have a negative impact on your dog’s health and quality of life. Help your dog find their happy place and feel comfortable throughout the day with Vitalitae Calming Dog Treats. Formulated with a therapeutic and healthy blend of calming ingredients to help reduce stress and anxiety, these delicious treats naturally help to increase the level of relaxing hormones within the body. Containing a careful balance of chamomile and L-tryptophan, these delicious dog treats help to relieve nervous tension while working to control sleep, behaviour and mood. These calming treats also contain ginger, which relaxes and calms your pup while also settling the tummy. All-natural treats containing calming ingredients, including hemp seed oil, chamomile, ginger and L-tryptophan Made in Australia Oven-baked treats suitable for dogs of all ages","Lamb Meat, Whole Grain Wheat flour, Hemp Seed Oil, Hemp Seed Protein,Ginger,vegetable Glycerine, Chamomile, Potassium Sorbate, L- Tryptophan, Vitamins & Minerals.",,,True
 21:23:25,02/13/2023,SKU-004491,Oravet Dental Chews Medium Dogs,oravet-dental-chews-medium-dogs,Oravet Dental Chews Medium Dogs 28s,28s,54.99,"A delicious chew that makes dogs look forward to cleaning their teeth, Oravet Dental Chews are designed to be offered daily to help maintain your dog’s oral health. Cleaning and freshening the breath with every delicious bite, Oravet Chews encourage healthy chewing to scrape away plaque and tartar from the teeth to reduce the risk of doggy dental disease. Containing a unique ingredient, delmopinol, these tasty chews create a protective barrier that works to block bacteria and prevent the formation of plaque and tartar over time, while also reducing bad breath. Dual action dental treat for dogs Cleans and freshens the breath Contains delmopinol to form a protective barrier that blocks bacteria and prevents the formation of plaque and tartar Delicious daily treat Suitable for dogs from 11-23kg",N/A,0,0,True
 21:23:25,02/13/2023,SKU-902195,Oravet Dental Chews Medium Dogs,oravet-dental-chews-medium-dogs,Oravet Dental Chews Medium Dogs 56s,56s,107.49,"A delicious chew that makes dogs look forward to cleaning their teeth, Oravet Dental Chews are designed to be offered daily to help maintain your dog’s oral health. Cleaning and freshening the breath with every delicious bite, Oravet Chews encourage healthy chewing to scrape away plaque and tartar from the teeth to reduce the risk of doggy dental disease. Containing a unique ingredient, delmopinol, these tasty chews create a protective barrier that works to block bacteria and prevent the formation of plaque and tartar over time, while also reducing bad breath. Dual action dental treat for dogs Cleans and freshens the breath Contains delmopinol to form a protective barrier that blocks bacteria and prevents the formation of plaque and tartar Delicious daily treat Suitable for dogs from 11-23kg",N/A,0,0,True
 21:23:25,02/13/2023,SKU-001707,Blackdog Chicken Sticks,black-dog-chicken-sticks,Blackdog Chicken Sticks 6 Pack,6 Pack,7.19,"Delicious, nutritious and packed with chicken-y goodness, dogs just can’t wait to sink their teeth into the mouth-wateringly meaty flavour of Blackdog Chicken Sticks! Made with real chicken pieces for a soft, moist and extra flavoursome treat, Blackdog Chicken Strips can be broken into smaller pieces for a tasty training reward or offered as a daily snack. Naturally packed with a healthy blend of nutrients, these tasty treats are made with minimal processing and additives. A healthy snack made with delicious pieces of real chicken Soft and meaty texture Break down into smaller pieces for a tasty training reward","CHICKEN MEAT, FLOUR, GLYCERINE (VEGETABLE), POTASSIUM SORBATE, COLOUR (102).",4,1,True
 21:23:25,02/13/2023,SKU-900366,Blackdog Chicken Sticks,black-dog-chicken-sticks,Blackdog Chicken Sticks 12 Pack,12 Pack,14.07,"Delicious, nutritious and packed with chicken-y goodness, dogs just can’t wait to sink their teeth into the mouth-wateringly meaty flavour of Blackdog Chicken Sticks! Made with real chicken pieces for a soft, moist and extra flavoursome treat, Blackdog Chicken Strips can be broken into smaller pieces for a tasty training reward or offered as a daily snack. Naturally packed with a healthy blend of nutrients, these tasty treats are made with minimal processing and additives. A healthy snack made with delicious pieces of real chicken Soft and meaty texture Break down into smaller pieces for a tasty training reward","CHICKEN MEAT, FLOUR, GLYCERINE (VEGETABLE), POTASSIUM SORBATE, COLOUR (102).",4,1,True
 21:23:25,02/13/2023,SKU-004894,Black Dog Shark Cartilage Natural Dog Treats,black-dog-shark-cartilage-natural-dog-treats,Black Dog Shark Cartilage Natural Dog Treats 500g,500g,39.99,"Shark cartilage isn’t just delicious, it also comes loaded with glucosamine and chondroitin, which can help support healthy joints and mobility while aiding in the management of arthritis and hip dysplasia. Offering a deliciously crunchy treat made from the cartilage of a shark’s spine, these tasty treats also work to support dental hygiene. Salvaged from human-sourced quotas, no shark is ever killed specifically for use in these treats. Please note, for your dog’s safety, treats should always be given under careful supervision. Made from the cartilage of a shark’s spine Packed with glucosamine and chondroitin, which is known to aid dogs suffering arthritis or joint and hip dysplasia Supports oral health Salvaged from human-sourced quotas, no shark dies specifically for Black Dog treats Please supervise your dog while eating",100% SHARK CARTILAGE.,4,1,True
 21:23:25,02/13/2023,SKU-004916,Black Dog Shark Cartilage Natural Dog Treats,black-dog-shark-cartilage-natural-dog-treats,Black Dog Shark Cartilage Natural Dog Treats 100g,100g,9.49,"Shark cartilage isn’t just delicious, it also comes loaded with glucosamine and chondroitin, which can help support healthy joints and mobility while aiding in the management of arthritis and hip dysplasia. Offering a deliciously crunchy treat made from the cartilage of a shark’s spine, these tasty treats also work to support dental hygiene. Salvaged from human-sourced quotas, no shark is ever killed specifically for use in these treats. Please note, for your dog’s safety, treats should always be given under careful supervision. Made from the cartilage of a shark’s spine Packed with glucosamine and chondroitin, which is known to aid dogs suffering arthritis or joint and hip dysplasia Supports oral health Salvaged from human-sourced quotas, no shark dies specifically for Black Dog treats Please supervise your dog while eating",100% SHARK CARTILAGE.,4,1,True
 21:23:25,02/13/2023,SKU-004901,Black Dog Shark Cartilage Natural Dog Treats,black-dog-shark-cartilage-natural-dog-treats,Black Dog Shark Cartilage Natural Dog Treats 250g,250g,20.99,"Shark cartilage isn’t just delicious, it also comes loaded with glucosamine and chondroitin, which can help support healthy joints and mobility while aiding in the management of arthritis and hip dysplasia. Offering a deliciously crunchy treat made from the cartilage of a shark’s spine, these tasty treats also work to support dental hygiene. Salvaged from human-sourced quotas, no shark is ever killed specifically for use in these treats. Please note, for your dog’s safety, treats should always be given under careful supervision. Made from the cartilage of a shark’s spine Packed with glucosamine and chondroitin, which is known to aid dogs suffering arthritis or joint and hip dysplasia Supports oral health Salvaged from human-sourced quotas, no shark dies specifically for Black Dog treats Please supervise your dog while eating",100% SHARK CARTILAGE.,4,1,True
 21:23:25,02/13/2023,SKU-902250,Black Dog Shark Cartilage Natural Dog Treats,black-dog-shark-cartilage-natural-dog-treats,Black Dog Shark Cartilage Natural Dog Treats 1kg,1kg,78.49,"Shark cartilage isn’t just delicious, it also comes loaded with glucosamine and chondroitin, which can help support healthy joints and mobility while aiding in the management of arthritis and hip dysplasia. Offering a deliciously crunchy treat made from the cartilage of a shark’s spine, these tasty treats also work to support dental hygiene. Salvaged from human-sourced quotas, no shark is ever killed specifically for use in these treats. Please note, for your dog’s safety, treats should always be given under careful supervision. Made from the cartilage of a shark’s spine Packed with glucosamine and chondroitin, which is known to aid dogs suffering arthritis or joint and hip dysplasia Supports oral health Salvaged from human-sourced quotas, no shark dies specifically for Black Dog treats Please supervise your dog while eating",100% SHARK CARTILAGE.,4,1,True
 21:23:25,02/13/2023,SKU-002663,WAG Beef Liver Dog Treats,wag-beef-liver-dog-treats,WAG Beef Liver Dog Treats 200g,200g,16.99,"Offering the meaty flavour that dogs crave, plus a satisfying crunch that they’ll love sinking their teeth into, WAG Beef Liver Dog Treats are an all-natural and naturally delicious treat for your dog. Made from a single ingredient that delivers a lean source of protein, this tasty treat is perfect whether served as an occasional snack or offered as a reward during training. Ethically sourced from Australian butchers and farmers, these tasty liver treats can be broken up into smaller pieces or served whole, they taste great either way! Deliciously meaty and crunchy treat Contains a single ingredient as a lean source of protein Can be broken up into small pieces as a training reward Ethically sourced beef from Aussie farmers and butchers",100% Beef Liver,,,True
 21:23:25,02/13/2023,SKU-002664,WAG Beef Liver Dog Treats,wag-beef-liver-dog-treats,WAG Beef Liver Dog Treats 750g,750g,50.99,"Offering the meaty flavour that dogs crave, plus a satisfying crunch that they’ll love sinking their teeth into, WAG Beef Liver Dog Treats are an all-natural and naturally delicious treat for your dog. Made from a single ingredient that delivers a lean source of protein, this tasty treat is perfect whether served as an occasional snack or offered as a reward during training. Ethically sourced from Australian butchers and farmers, these tasty liver treats can be broken up into smaller pieces or served whole, they taste great either way! Deliciously meaty and crunchy treat Contains a single ingredient as a lean source of protein Can be broken up into small pieces as a training reward Ethically sourced beef from Aussie farmers and butchers",100% Beef Liver,,,True
 21:23:25,02/13/2023,SKU-901618,WAG Beef Liver Dog Treats,wag-beef-liver-dog-treats,WAG Beef Liver Dog Treats 1.5kg,1.5kg,99.99,"Offering the meaty flavour that dogs crave, plus a satisfying crunch that they’ll love sinking their teeth into, WAG Beef Liver Dog Treats are an all-natural and naturally delicious treat for your dog. Made from a single ingredient that delivers a lean source of protein, this tasty treat is perfect whether served as an occasional snack or offered as a reward during training. Ethically sourced from Australian butchers and farmers, these tasty liver treats can be broken up into smaller pieces or served whole, they taste great either way! Deliciously meaty and crunchy treat Contains a single ingredient as a lean source of protein Can be broken up into small pieces as a training reward Ethically sourced beef from Aussie farmers and butchers",100% Beef Liver,,,False
 21:23:25,02/13/2023,SKU-001716,Blackdog Trail Mix,black-dog-trail-mix,Blackdog Trail Mix 350g,350g,8.99,"Grab your travel munchies and get ready to hit the trail with Blackdog Trail Mix! Each bite-sized chunk of deliciousness is made with a single source of protein from real meat sources, including real kangaroo, chicken, and beef liver, for a delicious and varied treat for your dog. Containing no artificial flavours for a naturally delicious and meaty treat, this mouth-watering trail mix is high in protein, low in fat and sure to get your dog’s mouth watering whether served as a tasty snack or a delicious training reward. Delicious pack of treats made from individual protein sources including real kangaroo, beef liver and chicken Packed with protein Made in Australia from all-natural Australian meats High in protein and low in fat Offers the delicious variety dogs love in a convenient resealable bag","BEEF MEAT, CHICKEN MEAT, KANGAROO MEAT, FLOUR, SUGAR, SALT, GLYCERINE (VEGETABLE), POTASSIUM SORBATE, IRON OXIDE, COLOUR (102, 124).",,,True
 21:23:25,02/13/2023,SKU-900390,Blackdog Trail Mix,black-dog-trail-mix,Blackdog Trail Mix 700g,700g,17.49,"Grab your travel munchies and get ready to hit the trail with Blackdog Trail Mix! Each bite-sized chunk of deliciousness is made with a single source of protein from real meat sources, including real kangaroo, chicken, and beef liver, for a delicious and varied treat for your dog. Containing no artificial flavours for a naturally delicious and meaty treat, this mouth-watering trail mix is high in protein, low in fat and sure to get your dog’s mouth watering whether served as a tasty snack or a delicious training reward. Delicious pack of treats made from individual protein sources including real kangaroo, beef liver and chicken Packed with protein Made in Australia from all-natural Australian meats High in protein and low in fat Offers the delicious variety dogs love in a convenient resealable bag","BEEF MEAT, CHICKEN MEAT, KANGAROO MEAT, FLOUR, SUGAR, SALT, GLYCERINE (VEGETABLE), POTASSIUM SORBATE, IRON OXIDE, COLOUR (102, 124).",,,True
 21:23:25,02/13/2023,SKU-002687,WAG Kangaroo Jerky Dog Treats,wag-kangaroo-jerky-dog-treats,WAG Kangaroo Jerky Dog Treats 200g,200g,16.99,"A rich source of protein that’s kind on your dog’s waistline, kangaroo is an incredibly lean red meat. Made from 100% free-range, Ethically sourced kangaroo, WAG Kangaroo Jerky Dog Treats are loaded with flavour and packed with essential nutrients to support your dog’s health and wellbeing. Offering a rich source of omega 3, these tasty treats nourish your dog’s skin and promote a healthy and shiny coat, while the crunchy texture encourages chewing to help scrub your dog’s teeth of plaque and tartar. All-natural treat made from lean Australian kangaroo Packed with protein for muscle maintenance Rich in omega 3 for heart, skin and coat health Helps to maintain good oral health 100% Ethically sourced kangaroo",100% Kangaroo Jerky,4.9,43,True
 21:23:25,02/13/2023,SKU-002688,WAG Kangaroo Jerky Dog Treats,wag-kangaroo-jerky-dog-treats,WAG Kangaroo Jerky Dog Treats 750g,750g,50.99,"A rich source of protein that’s kind on your dog’s waistline, kangaroo is an incredibly lean red meat. Made from 100% free-range, Ethically sourced kangaroo, WAG Kangaroo Jerky Dog Treats are loaded with flavour and packed with essential nutrients to support your dog’s health and wellbeing. Offering a rich source of omega 3, these tasty treats nourish your dog’s skin and promote a healthy and shiny coat, while the crunchy texture encourages chewing to help scrub your dog’s teeth of plaque and tartar. All-natural treat made from lean Australian kangaroo Packed with protein for muscle maintenance Rich in omega 3 for heart, skin and coat health Helps to maintain good oral health 100% Ethically sourced kangaroo",100% Kangaroo Jerky,4.9,43,True
 21:23:25,02/13/2023,SKU-901627,WAG Kangaroo Jerky Dog Treats,wag-kangaroo-jerky-dog-treats,WAG Kangaroo Jerky Dog Treats 1.5kg,1.5kg,99.89,"A rich source of protein that’s kind on your dog’s waistline, kangaroo is an incredibly lean red meat. Made from 100% free-range, Ethically sourced kangaroo, WAG Kangaroo Jerky Dog Treats are loaded with flavour and packed with essential nutrients to support your dog’s health and wellbeing. Offering a rich source of omega 3, these tasty treats nourish your dog’s skin and promote a healthy and shiny coat, while the crunchy texture encourages chewing to help scrub your dog’s teeth of plaque and tartar. All-natural treat made from lean Australian kangaroo Packed with protein for muscle maintenance Rich in omega 3 for heart, skin and coat health Helps to maintain good oral health 100% Ethically sourced kangaroo",100% Kangaroo Jerky,4.9,43,True
 21:23:25,02/13/2023,SKU-004687,Stockman & Paddock Dog Biscuits,stockman-paddock-dog-biscuits,Stockman & Paddock Dog Biscuits 10kg,10kg,44.99,"Delicious, Australian-made dog biscuits for Aussie Dogs, Stockman and Paddock Dog Biscuits contain the mouth-watering flavours and quality ingredients that are sure to keep your furry family member happy and satisfied. Made with real Aussie beef, and containing no artificial colours or flavours, or added sugars, these tasty biscuits are designed for occasional or supplemental feeding to add a bit of variety to your dog’s diet. Aussie-made in NSW Contains Aussie-sourced meat No artificial colours or flavours and no added sugars Delicious biscuits for occasional or supplemental feeding","Wheat, meat meal (beef &/or poultry), tallow (beef &/or poultry), starch, cellulose fibre, beef &/or pork liver, carrot, salt, emulsifiers, preservative.",3,1,True
 21:23:25,02/13/2023,SKU-901867,Stockman & Paddock Dog Biscuits,stockman-paddock-dog-biscuits,Stockman & Paddock Dog Biscuits 20kg,20kg,87.99,"Delicious, Australian-made dog biscuits for Aussie Dogs, Stockman and Paddock Dog Biscuits contain the mouth-watering flavours and quality ingredients that are sure to keep your furry family member happy and satisfied. Made with real Aussie beef, and containing no artificial colours or flavours, or added sugars, these tasty biscuits are designed for occasional or supplemental feeding to add a bit of variety to your dog’s diet. Aussie-made in NSW Contains Aussie-sourced meat No artificial colours or flavours and no added sugars Delicious biscuits for occasional or supplemental feeding","Wheat, meat meal (beef &/or poultry), tallow (beef &/or poultry), starch, cellulose fibre, beef &/or pork liver, carrot, salt, emulsifiers, preservative.",3,1,True
 21:23:25,02/13/2023,SKU-004914,Black Dog Roo Crinkles Natural Dog Treats,black-dog-roo-crinkles-natural-dog-treats,Black Dog Roo Crinkles Natural Dog Treats 200g,200g,7.99,"Deliciously meaty and satisfyingly chewy, Black Dog Roo Crinkles are made from healthy kangaroo meat that’s sure to put a hop in your dog’s step. Loaded with the gamey flavours of kangaroo, plus a couple of carefully selected ingredients to maximise enjoyment for your dog, Roo Crinkles make the perfect reward during training. Please note, we recommend that all treats be given under careful supervision. Ideal snack or training reward for dogs Made with healthy kangaroo meat Satisfyingly chewy texture We recommend supervision after giving your dog a treat","KANGAROO MEAT, CHICKEN MEAT, FLOUR, SUGAR, SALT, GLYCERINE (VEGETABLE), POTASSIUM SORBATE, COLOUR (124).",0,0,True
 21:23:25,02/13/2023,SKU-902264,Black Dog Roo Crinkles Natural Dog Treats,black-dog-roo-crinkles-natural-dog-treats,Black Dog Roo Crinkles Natural Dog Treats 400g,400g,15.49,"Deliciously meaty and satisfyingly chewy, Black Dog Roo Crinkles are made from healthy kangaroo meat that’s sure to put a hop in your dog’s step. Loaded with the gamey flavours of kangaroo, plus a couple of carefully selected ingredients to maximise enjoyment for your dog, Roo Crinkles make the perfect reward during training. Please note, we recommend that all treats be given under careful supervision. Ideal snack or training reward for dogs Made with healthy kangaroo meat Satisfyingly chewy texture We recommend supervision after giving your dog a treat","KANGAROO MEAT, CHICKEN MEAT, FLOUR, SUGAR, SALT, GLYCERINE (VEGETABLE), POTASSIUM SORBATE, COLOUR (124).",0,0,True
 21:23:25,02/13/2023,SKU-000987,Advance Small Puppy Dry Dog Food Chicken with Rice,advance-small-puppy-dry-dog-food-chicken-with-rice,Advance Small Puppy Dry Dog Food Chicken with Rice 3kg,3kg,39.79,"The newest member of your family may be small in stature, but they like to live large! That’s why they need a premium dog food that’s designed to satisfy their tastebuds while offering the complete and balanced nutrition they need to grow. Carefully crafted with the right balance of nutrients to support your small breed puppy’s unique needs, Advance Small Puppy Dry Dog Food is a rich source of natural colostrum, prebiotic fibre, omega 3s and antioxidants to ensure your puppy grows up with a strong immune system, a healthy tummy and a rich and lush coat. Specially developed for growing puppies, this tasty kibble can be rehydrated with warm water to make it easier for your pup to chew, aiding the transition from mother’s milk to solid foods. Specially formulated for growing puppies Rehydratable kibble aids the transition from milk to solid food Prebiotic fibre and colostrum for gut health Antioxidants for a strong immune system DHA and choline for brain development Omega 3 fatty acids for skin and coat health","Nutritional  Composition	Per 100g	Per 1000 kcalProtein crude			31.5%		79.7 g Fat, crude 			21.0%		53.2 g Moisture 			8.50%		21.5 g Ash 				9.0%		22.8 g Calcium				1.5%		3.8gPhosphorus			1.1%		2.8g	DHA(min)			0.03g		0.08g	Choline				154.4mg		391mgVitamin E (min.) 		50 IU 		126IUZinc (min.)			11.4 mg 	28.8mgLinoleic Acid (min.) 		1.5g		3.8g Omega 3 (min.) 			0.12g 	        0.30g Omega 6 (min.)			1.5 g		3.8g",,,True
 21:23:25,02/13/2023,SKU-900299,Advance Small Puppy Dry Dog Food Chicken with Rice,advance-small-puppy-dry-dog-food-chicken-with-rice,Advance Small Puppy Dry Dog Food Chicken with Rice 6kg,6kg,77.99,"The newest member of your family may be small in stature, but they like to live large! That’s why they need a premium dog food that’s designed to satisfy their tastebuds while offering the complete and balanced nutrition they need to grow. Carefully crafted with the right balance of nutrients to support your small breed puppy’s unique needs, Advance Small Puppy Dry Dog Food is a rich source of natural colostrum, prebiotic fibre, omega 3s and antioxidants to ensure your puppy grows up with a strong immune system, a healthy tummy and a rich and lush coat. Specially developed for growing puppies, this tasty kibble can be rehydrated with warm water to make it easier for your pup to chew, aiding the transition from mother’s milk to solid foods. Specially formulated for growing puppies Rehydratable kibble aids the transition from milk to solid food Prebiotic fibre and colostrum for gut health Antioxidants for a strong immune system DHA and choline for brain development Omega 3 fatty acids for skin and coat health","Nutritional  Composition	Per 100g	Per 1000 kcalProtein crude			31.5%		79.7 g Fat, crude 			21.0%		53.2 g Moisture 			8.50%		21.5 g Ash 				9.0%		22.8 g Calcium				1.5%		3.8gPhosphorus			1.1%		2.8g	DHA(min)			0.03g		0.08g	Choline				154.4mg		391mgVitamin E (min.) 		50 IU 		126IUZinc (min.)			11.4 mg 	28.8mgLinoleic Acid (min.) 		1.5g		3.8g Omega 3 (min.) 			0.12g 	        0.30g Omega 6 (min.)			1.5 g		3.8g",,,True
 21:23:25,02/13/2023,SKU-000993,Advance Small Puppy Dry Dog Food Chicken with Rice,advance-small-puppy-dry-dog-food-chicken-with-rice,Advance Small Puppy Dry Dog Food Chicken with Rice 8kg,8kg,87.59,"The newest member of your family may be small in stature, but they like to live large! That’s why they need a premium dog food that’s designed to satisfy their tastebuds while offering the complete and balanced nutrition they need to grow. Carefully crafted with the right balance of nutrients to support your small breed puppy’s unique needs, Advance Small Puppy Dry Dog Food is a rich source of natural colostrum, prebiotic fibre, omega 3s and antioxidants to ensure your puppy grows up with a strong immune system, a healthy tummy and a rich and lush coat. Specially developed for growing puppies, this tasty kibble can be rehydrated with warm water to make it easier for your pup to chew, aiding the transition from mother’s milk to solid foods. Specially formulated for growing puppies Rehydratable kibble aids the transition from milk to solid food Prebiotic fibre and colostrum for gut health Antioxidants for a strong immune system DHA and choline for brain development Omega 3 fatty acids for skin and coat health","Nutritional  Composition	Per 100g	Per 1000 kcalProtein crude			31.5%		79.7 g Fat, crude 			21.0%		53.2 g Moisture 			8.50%		21.5 g Ash 				9.0%		22.8 g Calcium				1.5%		3.8gPhosphorus			1.1%		2.8g	DHA(min)			0.03g		0.08g	Choline				154.4mg		391mgVitamin E (min.) 		50 IU 		126IUZinc (min.)			11.4 mg 	28.8mgLinoleic Acid (min.) 		1.5g		3.8g Omega 3 (min.) 			0.12g 	        0.30g Omega 6 (min.)			1.5 g		3.8g",,,True
 21:23:25,02/13/2023,SKU-900300,Advance Small Puppy Dry Dog Food Chicken with Rice,advance-small-puppy-dry-dog-food-chicken-with-rice,Advance Small Puppy Dry Dog Food Chicken with Rice 16kg,16kg,171.69,"The newest member of your family may be small in stature, but they like to live large! That’s why they need a premium dog food that’s designed to satisfy their tastebuds while offering the complete and balanced nutrition they need to grow. Carefully crafted with the right balance of nutrients to support your small breed puppy’s unique needs, Advance Small Puppy Dry Dog Food is a rich source of natural colostrum, prebiotic fibre, omega 3s and antioxidants to ensure your puppy grows up with a strong immune system, a healthy tummy and a rich and lush coat. Specially developed for growing puppies, this tasty kibble can be rehydrated with warm water to make it easier for your pup to chew, aiding the transition from mother’s milk to solid foods. Specially formulated for growing puppies Rehydratable kibble aids the transition from milk to solid food Prebiotic fibre and colostrum for gut health Antioxidants for a strong immune system DHA and choline for brain development Omega 3 fatty acids for skin and coat health","Nutritional  Composition	Per 100g	Per 1000 kcalProtein crude			31.5%		79.7 g Fat, crude 			21.0%		53.2 g Moisture 			8.50%		21.5 g Ash 				9.0%		22.8 g Calcium				1.5%		3.8gPhosphorus			1.1%		2.8g	DHA(min)			0.03g		0.08g	Choline				154.4mg		391mgVitamin E (min.) 		50 IU 		126IUZinc (min.)			11.4 mg 	28.8mgLinoleic Acid (min.) 		1.5g		3.8g Omega 3 (min.) 			0.12g 	        0.30g Omega 6 (min.)			1.5 g		3.8g",,,True
 21:23:25,02/13/2023,SKU-001293,Hill's Science Diet Large Puppy Dry Dog Food Chicken Meal & Oats Recipe,hills-science-diet-puppy-large-breed-chken-meal-oats-recipe-dry-dog-food,Hill's Science Diet Large Puppy Dry Dog Food Chicken Meal & Oats Recipe 3kg,3kg,59.49,"Plus-sized puppies need plus-sized nutrition to ensure they grow up extra-large and extra strong. Made with delicious chicken for that meaty flavour that dogs instinctually crave, Hill’s Science Diet Puppy Large Breed Dog Food contains an optimal level of calcium to control bone growth, which is particularly important for large-breed dogs. Balanced minerals promote strong bones and teeth, while the DHA-enriched formula helps to support healthy eye and brain development. This delicious puppy recipe also comes packed with high-quality protein to help large-breed dogs develop and maintain healthy muscle mass as they grow. Specially formulated for large-breed puppies, such as Huskies, Golden Retrievers and German Shepherds Optimal calcium levels for controlled bone growth High-quality protein for muscle development Balanced minerals for strong bones and teeth",N/A,,,True
 21:23:25,02/13/2023,SKU-900668,Hill's Science Diet Large Puppy Dry Dog Food Chicken Meal & Oats Recipe,hills-science-diet-puppy-large-breed-chken-meal-oats-recipe-dry-dog-food,Hill's Science Diet Large Puppy Dry Dog Food Chicken Meal & Oats Recipe 6kg,6kg,116.59,"Plus-sized puppies need plus-sized nutrition to ensure they grow up extra-large and extra strong. Made with delicious chicken for that meaty flavour that dogs instinctually crave, Hill’s Science Diet Puppy Large Breed Dog Food contains an optimal level of calcium to control bone growth, which is particularly important for large-breed dogs. Balanced minerals promote strong bones and teeth, while the DHA-enriched formula helps to support healthy eye and brain development. This delicious puppy recipe also comes packed with high-quality protein to help large-breed dogs develop and maintain healthy muscle mass as they grow. Specially formulated for large-breed puppies, such as Huskies, Golden Retrievers and German Shepherds Optimal calcium levels for controlled bone growth High-quality protein for muscle development Balanced minerals for strong bones and teeth",N/A,,,True
 21:23:25,02/13/2023,SKU-001276,Hill's Science Diet Large Puppy Dry Dog Food Chicken Meal & Oats Recipe,hills-science-diet-puppy-large-breed-chken-meal-oats-recipe-dry-dog-food,Hill's Science Diet Large Puppy Dry Dog Food Chicken Meal & Oats Recipe 12kg,12kg,137.99,"Plus-sized puppies need plus-sized nutrition to ensure they grow up extra-large and extra strong. Made with delicious chicken for that meaty flavour that dogs instinctually crave, Hill’s Science Diet Puppy Large Breed Dog Food contains an optimal level of calcium to control bone growth, which is particularly important for large-breed dogs. Balanced minerals promote strong bones and teeth, while the DHA-enriched formula helps to support healthy eye and brain development. This delicious puppy recipe also comes packed with high-quality protein to help large-breed dogs develop and maintain healthy muscle mass as they grow. Specially formulated for large-breed puppies, such as Huskies, Golden Retrievers and German Shepherds Optimal calcium levels for controlled bone growth High-quality protein for muscle development Balanced minerals for strong bones and teeth",N/A,,,True
 21:23:25,02/13/2023,SKU-900669,Hill's Science Diet Large Puppy Dry Dog Food Chicken Meal & Oats Recipe,hills-science-diet-puppy-large-breed-chken-meal-oats-recipe-dry-dog-food,Hill's Science Diet Large Puppy Dry Dog Food Chicken Meal & Oats Recipe 24kg,24kg,270.49,"Plus-sized puppies need plus-sized nutrition to ensure they grow up extra-large and extra strong. Made with delicious chicken for that meaty flavour that dogs instinctually crave, Hill’s Science Diet Puppy Large Breed Dog Food contains an optimal level of calcium to control bone growth, which is particularly important for large-breed dogs. Balanced minerals promote strong bones and teeth, while the DHA-enriched formula helps to support healthy eye and brain development. This delicious puppy recipe also comes packed with high-quality protein to help large-breed dogs develop and maintain healthy muscle mass as they grow. Specially formulated for large-breed puppies, such as Huskies, Golden Retrievers and German Shepherds Optimal calcium levels for controlled bone growth High-quality protein for muscle development Balanced minerals for strong bones and teeth",N/A,,,True
 21:23:25,02/13/2023,SKU-000075,Royal Canin French Bulldog Puppy Dry Dog Food,royal-canin-french-bulldog-puppy-dry-dog-food,Royal Canin French Bulldog Puppy Dry Dog Food 3kg,3kg,47.09,"The typical class clown, Frenchies love to have a bit of fun. But they need a bit of extra support from their diet to help them do it! Featuring a specially designed kibble that’s easy for French Bulldog puppies to pick up in their jaws and chew, the Royal Canin French Bulldog Puppy Dry Dog Food contains highly digestible ingredients to promote healthy intestinal flora and good digestive health. Containing an exclusive complex of skin-nourishing ingredients, this delicious French Bulldog Puppy Kibble encourages a healthy skin and coat in growing puppies. Specifically formulated for French Bulldog puppies Special kibble is easy to pick up and chew Supports optimal digestive health Nourishes the skin Royal Canin® takes pride in ensuring the scientific reliability of all product information. The information in this product book was true and accurate at the time of publication. However, please note that from time to time, for example due to ingredient availability or a change in sourcing factory within our global factory network for the purpose of ongoing supply, it is necessary to make product changes at short notice, and there may be some delays in updating the information in our product materials.","CompositionRice, dehydrated poultry protein, wheat, vegetable protein isolate*, animalfats, hydrolysed animal proteins, beet pulp, dehydrated pork protein,minerals, soya oil, fish oil, fructo-oligosaccharides (0.34%), hydrolysedyeast (source of manno-oligosaccharides), hydrolysed crustaceans(source of glucosamine), yeasts extracts (source of betaglucans), marigoldextract (source of lutein), hydrolysed cartilage (source of chondroitin).*L.I.P.: protein selected for its very high digestibility.Additives (per kg)Nutritional additives: Vitamin A: 33000 IU, Vitamin D3: 800 IU, Vitamin E:630 mg, E1 (Iron): 41 mg, E2 (Iodine): 4.1 mg, E4 (Copper): 13 mg, E5(Manganese): 54 mg, E6 (Zinc): 137 mg, E8 (Selenium): 0.09 mg -Technological additives: Clinoptilolite of sedimentary origin: 10 g - Sensoryadditives: Yucca extract: 125 mg - Preservatives - Antioxidants.",5,3,True
